sample_index,axis,baseline_distance,signal,detection_score,is_candidate
0,2.21025,1.49999999851467,47309.811,0.0,False
1,2.246,1.4999999936028554,47309.7595,0.0,False
2,2.153,1.4999999994092696,47309.7205,0.0,False
3,2.18175,1.4999999974337144,47309.645,0.0,False
4,2.188,1.499999997599582,47309.5835,0.0,False
5,2.178,1.5000000064867705,47309.506,0.0,False
6,2.169,1.4999999948819471,47309.5025,0.0,False
7,2.23,1.5000000039123542,47309.5135,0.0,False
8,2.2,1.4999999944426037,47309.336500000005,0.0,False
11,2.163,1.499999999630708,47309.408,0.0,False
12,2.221,1.5000000008374863,47309.4265,0.0,False
13,2.184,1.4999999999664688,47309.4245,0.0,False
14,2.12530555555556,1.49999999338138,47309.461,0.0,False
17,2.19601851851852,1.5000000049583508,47309.496,0.0,False
18,2.116,1.4999999941970226,47309.370500000005,0.0,False
19,2.19877777777778,1.4999999946604177,47309.427,0.0,False
20,2.147,1.50000000448922,47309.526,0.0,False
22,2.17244444444444,1.4999999942945277,47309.5925,0.0,False
23,2.18724074074074,1.4999999947579228,47309.606,0.0,False
26,2.095,1.50000000448922,47309.698,0.0,False
28,2.09760185185185,1.4999999946604177,47309.6185,0.0,False
29,2.1225,1.50000000448922,47309.7565,0.0,False
30,2.05659259259259,1.50000000448922,47309.7295,0.0,False
31,2.10566666666667,1.4999999941970226,47309.792,0.0,False
32,2.138,1.4999999947579228,47309.722,0.0,False
33,2.11095833333333,1.50000000448922,47309.159,0.0,False
34,2.036,1.5000000032835572,47309.29,0.0,False
35,2.14783333333333,1.5000000029176672,47309.243,0.0,False
36,2.0635,1.4999999947579228,47309.1525,0.0,False
37,2.088,1.4999999941970226,47309.120500000005,0.0,False
38,2.06517708333333,1.50000000448922,47309.1905,0.0,False
39,2.12833333333333,1.500000004391715,47309.2085,0.0,False
40,2.04816666666667,1.500000004391715,47309.265,0.0,False
41,2.088875,1.4999999947579228,47309.3355,0.0,False
42,2.11377777777778,1.50000000448922,47309.269,0.0,False
43,2.02266666666667,1.500000004391715,47309.268,0.0,False
44,2.03701041666667,1.50000000448922,47309.3085,0.0,False
45,2.049,1.49999999318637,47309.222,0.0,False
46,2.11,1.4999999941970226,47309.337,0.0,False
47,2.09116666666667,1.5000000044949555,47309.2765,0.0,False
48,1.99554166666667,1.50000000448922,47309.3065,0.0,False
49,2.018,1.500000004391715,47309.2585,0.0,False
51,2.033,1.4999999947636584,47309.327000000005,0.0,False
52,2.09564583333333,1.500000004391715,47309.2735,0.0,False
53,1.98308333333333,1.5000000044949555,47309.4,0.0,False
