sample_index,axis,baseline_distance,signal_0,signal_1,detection_score,is_candidate
0,3.26195265878071,1.4999999946680107,47422.2345,-2.750000009775314,0.0,False
1,3.25994041700522,1.500000004259778,47422.2055,-2.701999992331493,0.0,False
2,3.25774954102893,1.4999999939611213,47422.2785,-2.648666677328743,0.0,False
3,3.25536850259257,1.5000000042441637,47422.297,-2.894666658479168,0.0,False
4,3.25278641058537,1.5000000085504672,47422.25199999999,-2.7159999845183034,0.0,False
5,3.24999303983586,1.5000000005254372,47422.4405,-2.676666665728665,0.0,False
6,3.2469788616516,1.5000000053245175,47422.3665,-2.716666657026284,0.0,False
7,3.24373505820626,1.5000000045899369,47422.5445,-2.721999991674792,0.0,False
8,3.24025354132734,1.49999999865579,47422.61,-2.6626666690568244,0.0,False
9,3.23652698042418,1.499999997334419,47422.575,-2.7453333382085634,0.0,False
10,3.23254881957825,1.4999999992879018,47422.7185,-2.652666667925546,0.0,False
11,3.22831329724045,1.5000000053373674,47422.66,-2.739999990245946,0.0,False
12,3.22381545226918,1.4999999965200292,47422.77,-2.7560000063926635,0.0,False
13,3.2190511388275,1.5000000017717283,47422.821,-2.7853333300433527,0.0,False
14,3.21401702235236,1.499999998260997,47422.846,-2.770666669880584,0.0,False
15,3.20871057521542,1.500000003717763,47422.9335,-2.647333326775232,0.0,False
16,3.20313008651861,1.4999999965488984,47422.914,-2.6013333393147016,0.0,False
17,3.19727466196724,1.4999999976918428,47422.9195,-2.839333337701216,0.0,False
18,3.19114421965435,1.5000000005856318,47422.9925,-2.6459999989651606,0.0,False
19,3.18473948003969,1.5000000040697126,47423.022,-2.6519999928017604,0.0,False
20,3.17806195083281,1.500000003789156,47423.09299999999,-2.763999993018276,0.0,False
21,3.17111391886823,1.500000001940606,47423.1445,-2.671333329875856,0.0,False
22,3.16389843131608,1.4999999988680472,47423.152,-2.808000002118705,0.0,False
23,3.15641926871678,1.4999999924922875,47423.168000000005,-2.716000013594314,0.0,False
24,3.14868092289897,1.5000000077971138,47423.1805,-2.80066665210921,0.0,False
25,3.14068857682146,1.5000000014289998,47423.1645,-2.8299999973008494,0.0,False
26,3.13244807733429,1.500000003936668,47423.217,-2.6879999929449863,0.0,False
27,3.12396590090813,1.500000001216944,47423.3035,-2.6806666644922794,0.0,False
28,3.11524912841338,1.4999999953119758,47423.3075,-2.627333341543931,0.0,False
29,3.10630542129913,1.5000000060284626,47423.352,-2.8573333218498207,0.0,False
30,3.09714298222982,1.4999999982444632,47423.309,-2.702666669832237,0.0,False
31,3.0877705271988,1.4999999967440576,47423.3925,-2.758000005988223,0.0,False
32,3.07819723809652,1.5000000045769746,47423.3515,-2.755333324922176,0.0,False
33,3.06843272930469,1.500000002677995,47423.449,-2.855999994900865,0.0,False
34,3.05848700991535,1.5000000026113411,47423.5655,-2.699333328633459,0.0,False
35,3.04837044319369,1.4999999986735386,47423.44,-2.68000000236781,0.0,False
36,3.03809371314174,1.5000000017187052,47423.4675,-2.709999996896425,0.0,False
37,3.02766778329338,1.5000000038870909,47423.6495,-2.729999992926271,0.0,False
38,3.01710385744813,1.500000002078386,47423.5955,-2.836666662734461,0.0,False
39,3.0064133430373,1.499999998064886,47423.699,-2.725333336851471,0.0,False
40,2.99560780670751,1.50000000084577,47423.7095,-2.7086666651406746,0.0,False
41,2.98469894386909,1.4999999996528246,47423.6825,-2.655333333948027,0.0,False
42,2.97369853001759,1.49999999847315,47423.6765,-2.631333336011845,0.0,False
43,2.96261839067056,1.4999999945547888,47423.7195,-2.6420000095930827,0.0,False
44,2.95147035620183,1.4999999931271388,47423.7635,-2.780666679408821,0.0,False
45,2.94026622723624,1.5000000001729723,47423.7985,-2.669999999690363,0.0,False
46,2.92901774117098,1.4999999965653734,47423.856,-2.742666672947622,0.0,False
47,2.91773653088128,1.4999999929835186,47423.938,-2.5840000120847693,0.0,False
48,2.90643410441288,1.4999999996095528,47423.912,-2.698666667370793,0.0,False
49,2.8951218088991,1.4999999953184813,47423.9395,-2.710000008459496,0.0,False
50,2.88381080301688,1.499999994982952,47424.056,-2.701333342370692,0.0,False
51,2.87251202998341,1.5000000026166382,47424.181,-2.7226666619140345,0.0,False
52,2.86123618302126,1.500000000806576,47424.177,-2.6679999985656417,0.0,False
53,2.84999369446329,1.5000000066121175,47424.168,-2.7399999879222534,0.0,False
54,2.83879470126143,1.4999999978951124,47424.2995,-2.5580000035892247,0.0,False
55,2.82764902683817,1.5000000067742414,47424.4265,-2.705999987780006,0.0,False
56,2.81656616255011,1.4999999959941428,47424.439,-2.716000007253621,0.0,False
57,2.80555524214985,1.4999999966255608,47424.5235,-2.6660000059997926,0.0,False
58,2.79462503581103,1.500000001324641,47424.606,-2.7146666642694384,0.0,False
59,2.78378392812524,1.4999999999521274,47424.627,-2.6800000000882487,0.0,False
60,2.77303991389911,1.4999999985328374,47424.681,-2.618666669227929,0.0,False
61,2.76240059071477,1.4999999964999344,47424.8,-2.628000006133939,0.0,False
62,2.75187314698765,1.4999999919915952,47424.823,-2.78400001486325,0.0,False
63,2.74146436547398,1.5000000027082454,47424.924,-2.7359999950597333,0.0,False
64,2.7311806110616,1.4999999984229309,47424.9275,-2.659333336130233,0.0,False
65,2.72102783409947,1.4999999986280317,47425.0355,-2.6206666690615528,0.0,False
66,2.71101156338267,1.4999999987058892,47425.1265,-2.799333335748781,0.0,False
67,2.70113690272159,1.500000001526969,47425.246,-2.694666663924405,0.0,False
68,2.69140854279305,1.5000000018428148,47425.302,-2.7039999966807744,0.0,False
69,2.68183076876722,1.500000003621113,47425.370500000005,-2.7326666600662723,0.0,False
70,2.67240747311864,1.500000004840506,47425.328,-2.6506666581145457,0.0,False
71,2.66314215799602,1.4999999977039604,47425.433000000005,-2.6093333373254426,0.0,False
72,2.65403794672677,1.4999999959115873,47425.575,-2.7066666740472787,0.0,False
73,2.64509760483403,1.500000001163575,47425.4765,-2.7233333312202164,0.0,False
74,2.63632354148083,1.5000000022703723,47425.6095,-2.848666662355676,0.0,False
75,2.62771783005444,1.499999991433236,47425.5535,-2.740666682317195,0.0,False
76,2.6192822154742,1.500000005695923,47425.701,-2.7213333229962484,0.0,False
77,2.61101813385711,1.5000000009156251,47425.8625,-2.7259999983359653,0.0,False
78,2.60292674297394,1.5000000036250658,47425.8305,-2.659333326902575,0.0,False
79,2.59500893011254,1.4999999961658146,47425.8,-2.744000007015206,0.0,False
80,2.58726533474971,1.5000000011402774,47425.8885,-2.759333331232781,0.0,False
81,2.57969635714678,1.4999999987809014,47425.997,-2.713333335538353,0.0,False
82,2.57230217803486,1.499999998225234,47426.0715,-2.775333336617356,0.0,False
83,2.56508278887336,1.50000000206579,47426.057,-2.754666662871484,0.0,False
