sample_index,axis,baseline_distance,signal_0,signal_1,detection_score,is_candidate
0,2.57599704788343,1.4999999976833878,47259.435,2.27466667018228,0.0,False
1,2.58475213894321,1.4999999954505188,47259.4025,2.248666673486573,0.0,False
2,2.59345378656629,1.5000000019589312,47259.448,2.217333330433368,0.0,False
3,2.60209271184364,1.499999997427133,47259.382,2.120000003636513,0.0,False
4,2.61065968132732,1.5000000046001694,47259.4245,2.1526666600644857,0.0,False
5,2.61914553401098,1.5000000026409674,47259.356,2.3093333292673783,0.0,False
6,2.62754121051775,1.4999999991294066,47259.3385,2.0766666678705965,0.0,False
7,2.63583778087854,1.5000000058321834,47259.298,2.1453333249925195,0.0,False
8,2.64402647105679,1.5000000000236595,47259.3495,2.213999999967445,0.0,False
9,2.65209869137941,1.4999999935711723,47259.379,2.189333342716332,0.0,False
10,2.66004606591039,1.4999999975881788,47259.3245,2.168666670156457,0.0,False
11,2.66786046051046,1.4999999938069812,47259.282,2.222666675845052,0.0,False
12,2.67553400965475,1.4999999981345762,47259.266,2.289333336181122,0.0,False
13,2.68305914230998,1.4999999974552245,47259.213,2.2200000037625816,0.0,False
14,2.69042860720761,1.5000000076306488,47259.2175,2.237999988617478,0.0,False
15,2.69763549655631,1.5000000018630653,47259.251,2.081333330745394,0.0,False
16,2.70467327252591,1.499999995330064,47259.315,2.2053333401973534,0.0,False
17,2.71153579124935,1.4999999991255717,47259.2325,2.0246666678447,0.0,False
18,2.71821732321489,1.499999996090193,47259.212,2.328000006066934,0.0,False
19,2.72471257766711,1.49999999619311,47259.2095,2.0153333384488,0.0,False
20,2.73101672299945,1.500000005864611,47259.288,2.190666658101767,0.0,False
21,2.73712540822485,1.500000001068636,47259.244,2.1559999984618408,0.0,False
22,2.74303477746049,1.5000000039694312,47259.123,2.101333327773843,0.0,False
23,2.74874148654938,1.500000000433321,47259.1305,2.092666666059187,0.0,False
24,2.75424271856492,1.5000000030508671,47259.2635,2.2446666621001268,0.0,False
25,2.75953620096102,1.499999996132481,47259.268,2.1760000056123823,0.0,False
26,2.76462021392934,1.5000000004690712,47259.305,2.1559999993236154,0.0,False
27,2.76949360130443,1.4999999985911503,47259.285,2.2186666687514043,0.0,False
28,2.77415577943411,1.5000000058278975,47259.37699999999,2.1453333249986493,0.0,False
29,2.77860674362011,1.4999999982311694,47259.31,2.1520000025346944,0.0,False
30,2.7828470723401,1.4999999931978354,47259.3055,2.0620000093512134,0.0,False
31,2.78687793084494,1.499999999358492,47259.1695,2.0820000008901416,0.0,False
32,2.79070107192011,1.5000000028391385,47259.2005,2.123333329312823,0.0,False
33,2.79431883420343,1.5000000041779862,47259.2405,2.072666660891445,0.0,False
34,2.79773413756991,1.499999999907239,47259.1,2.1693333334680296,0.0,False
35,2.80095048135922,1.499999999570136,47259.043000000005,2.061333333922005,0.0,False
36,2.80397193588383,1.50000000531669,47259.14750000001,2.0539999927185537,0.0,False
37,2.80680313148854,1.5000000036304846,47259.2185,2.06733332833131,0.0,False
38,2.80944925093892,1.4999999963087165,47259.167,2.156000005303432,0.0,False
39,2.8119160180098,1.5000000052391804,47259.2075,2.043333326193107,0.0,False
40,2.81420968172056,1.500000000342504,47259.169,2.053333332865648,0.0,False
41,2.81633699787037,1.5000000022790885,47259.1165,2.128666663436772,0.0,False
42,2.81830520807782,1.499999998382427,47259.163,2.129333335631664,0.0,False
43,2.82012202017216,1.5000000004371088,47259.0815,2.1393333327116264,0.0,False
44,2.82179558327793,1.5000000000719524,47259.0835,2.0539999999051983,0.0,False
45,2.82333446385403,1.5000000009524606,47259.095,2.027999998713127,0.0,False
46,2.82474761780272,1.499999995916774,47259.0205,2.171333339242555,0.0,False
47,2.82604436808465,1.500000006485623,47258.953,2.103999990904618,0.0,False
48,2.8272343747434,1.5000000059325618,47258.976,2.13999999153563,0.0,False
49,2.82832760310432,1.5000000020816058,47259.017,2.1173333303995325,0.0,False
50,2.82933429285461,1.499999995619614,47258.936,1.9760000057703897,0.0,False
51,2.83026492434652,1.4999999916516666,47258.8755,2.0233333445917854,0.0,False
52,2.83113018421679,1.5000000000741875,47258.823,2.0279999998957017,0.0,False
53,2.83194092966944,1.4999999995754825,47258.9105,2.0500000005782337,0.0,False
54,2.83270815451913,1.500000002692919,47258.942500000005,1.988666663096571,0.0,False
55,2.83344295422702,1.499999998343289,47258.899,1.9920000021984825,0.0,False
56,2.83415648998129,1.4999999969361804,47258.9145,2.078000004243325,0.0,False
57,2.83485995120927,1.5000000023067133,47258.9535,2.108666663424251,0.0,False
58,2.83556451948167,1.4999999983603671,47258.964,1.969333335484592,0.0,False
59,2.83628133309577,1.499999996492366,47259.0205,2.076666671521433,0.0,False
60,2.83702144754681,1.499999995641127,47258.9835,2.147333339571789,0.0,False
61,2.83779579361789,1.500000004906473,47258.962,2.061333326593543,0.0,False
62,2.8386151395187,1.4999999976462548,47258.986,2.1213333366625178,0.0,False
63,2.83949005614049,1.4999999980775247,47259.0085,2.0953333360212625,0.0,False
64,2.84043088215105,1.50000000773463,47258.944,2.0959999891922987,0.0,False
65,2.84144768853716,1.4999999982578702,47259.007,2.148000002495777,0.0,False
66,2.84255024168313,1.4999999984359602,47259.154,2.0386666687905466,0.0,False
67,2.84374797408153,1.500000003547554,47259.0795,2.169999994870976,0.0,False
68,2.84504995379147,1.49999999210253,47259.1755,2.082000010961417,0.0,False
