sample_index,axis,baseline_distance,signal_0,signal_1,detection_score,is_candidate
0,5.544,1.499999995006474,47247.65,2.604000008670546,0.0,False
1,5.523,1.5000000050996205,47247.7315,2.52599999141026,0.0,False
2,5.501,1.500000001953395,47247.595,2.458666663466116,0.0,False
3,5.486,1.5000000050444184,47247.6695,2.4819999916567776,0.0,False
4,5.492,1.500000001405925,47247.654,2.541333330950104,0.0,False
5,5.471,1.4999999988137291,47247.55,2.5360000020032216,0.0,False
6,5.44,1.5000000043670576,47247.696,2.594666659112511,0.0,False
7,5.418,1.4999999978040002,47247.583,2.493333336982215,0.0,False
8,5.424,1.499999998523943,47247.656,2.549333335842324,0.0,False
9,5.397,1.5000000003944476,47247.627,2.5999999993124105,0.0,False
10,5.403,1.499999998209264,47247.613,2.3826666695115004,0.0,False
11,5.381,1.499999996068743,47247.57,2.5146666732553387,0.0,False
15,5.372,1.5000000062678849,47247.5895,2.5153333228234858,0.0,False
18,5.335,1.5000000010907597,47247.6625,2.5073333315091366,0.0,False
20,5.313,1.5000000070650383,47247.71000000001,2.3373333223252484,0.0,False
22,5.304,1.5000000010098666,47247.807,2.613333331572757,0.0,False
23,5.29183333333333,1.5000000048040074,47247.7315,2.388666659015698,0.0,False
24,5.298,1.500000005013142,47247.6875,2.504666658294359,0.0,False
26,5.283,1.500000002234306,47247.7495,2.515333329587349,0.0,False
29,5.252,1.4999999958217154,47247.759,2.492000006939893,0.0,False
30,5.261,1.4999999931294306,47247.784,2.464000011283572,0.0,False
32,5.236,1.4999999948613365,47247.752,2.4933333418784263,0.0,False
33,5.273,1.5000000047948296,47247.7055,2.5126666586300987,0.0,False
35,5.206,1.5000000006527885,47247.6805,2.635333332187349,0.0,False
36,5.215,1.5000000014172514,47247.7135,2.4059999977245554,0.0,False
37,5.2635,1.4999999911116162,47247.6715,2.5166666815803698,0.0,False
38,5.184,1.4999999994779585,47247.7015,2.6993333342721555,0.0,False
39,5.21425,1.5000000020667037,47247.6155,2.5713333297929504,0.0,False
41,5.21185416666667,1.5000000009243075,47247.686,2.52133333177917,0.0,False
42,5.169,1.5000000000635962,47247.712,2.5306666665607698,0.0,False
44,5.193,1.5000000080500688,47247.6655,2.393999987152323,0.0,False
45,5.246,1.50000000198224,47247.598,2.485333330050844,0.0,False
47,5.1995,1.4999999967225006,47247.6795,2.588666672323989,0.0,False
48,5.178,1.499999992349578,47247.651,2.438666679106609,0.0,False
52,5.153,1.5000000006645,47247.631,2.378666665612452,0.0,False
53,5.141,1.4999999995977005,47247.5445,2.558000000690595,0.0,False
55,5.132,1.500000000808249,47247.5775,2.5339999986342487,0.0,False
58,5.126,1.499999999326113,47247.5845,2.5100000011272496,0.0,False
59,5.163,1.5000000042595178,47247.6565,2.523333326165356,0.0,False
61,5.116,1.4999999995900597,47247.621,2.4853333340144217,0.0,False
62,5.147,1.5000000010473349,47247.6515,2.6513333314814127,0.0,False
63,5.11,1.499999998073036,47247.67,2.498666669876289,0.0,False
66,5.101,1.499999994455751,47247.7055,2.454000009073147,0.0,False
67,5.095,1.499999999372018,47247.6725,2.466000001032752,0.0,False
68,5.086,1.5000000018350248,47247.596000000005,2.5066666636014947,0.0,False
69,5.064,1.499999996663152,47247.732,2.526666672287984,0.0,False
71,5.033,1.5000000014320345,47247.6145,2.5646666642192537,0.0,False
72,5.049,1.50000000522245,47247.705,2.5439999911419875,0.0,False
73,5.012,1.5000000038011665,47247.733,2.567999993491705,0.0,False
76,5.018,1.4999999995342517,47247.747,2.53333333411702,0.0,False
77,4.996,1.5000000030659115,47247.771,2.589333328044536,0.0,False
79,5.005,1.4999999927965928,47247.802,2.581333345726764,0.0,False
80,4.981,1.500000004129717,47247.849,2.5533333263048013,0.0,False
81,4.99,1.499999999407235,47247.8805,2.60066666769307,0.0,False
83,4.95,1.4999999983628818,47247.8385,2.606000002843987,0.0,False
84,4.922,1.4999999960603183,47247.8655,2.638000006925172,0.0,False
85,4.928,1.499999995333402,47247.895,2.49866667443991,0.0,False
